run_id,source_file,record_index,schema_version,policy,profile,seed,status,failure_type,failure_message,unsafe_crossing,safe_success,wrong_detour,contract_repair_attempted,contract_repair_success,plan_invalidation_expected,plan_invalidation_correct,echo_present,echo_rejection_success,p_clear,true_label,prediction_set,observation_count,replan_count,path_length,record_sha256
conformal-only__ood-severity__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50007.json,1,look-twice.episode/v4,conformal-only,ood-severity,50007,completed,,,False,True,False,False,,False,,False,,0.10218141055982077,blocked,"[""blocked""]",1,0,5.590243427331527,d23356dba27e49527fa7c2289c4fdb90cdc32905f3631ba901787c74620c05bc
conformal-only__ood-severity__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50008.json,1,look-twice.episode/v4,conformal-only,ood-severity,50008,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.6839244219065046,7db81218dbf554552eff80a49a4dba6a35408c314a1aa673367913e6dfd99d54
conformal-only__ood-severity__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50009.json,1,look-twice.episode/v4,conformal-only,ood-severity,50009,completed,,,False,True,False,False,,False,,False,,0.21983072916666657,blocked,"[""blocked""]",1,0,5.590243427331527,8685a14146af835cc1bd2450c607d1f5aa753d6aefe138b533965eec84c9ffa9
conformal-only__ood-severity__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50010.json,1,look-twice.episode/v4,conformal-only,ood-severity,50010,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.5409492152511084,89b4ef19d50dca0fc08410b9b54bc3692bda711dac280817dbc00a07768f936e
conformal-only__ood-severity__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50011.json,1,look-twice.episode/v4,conformal-only,ood-severity,50011,completed,,,False,False,False,False,,False,,False,,0.20479166666666682,blocked,"[""blocked""]",1,0,2.772292467326258,dc248a165e56fb4fdfd40fa94fcf1e8483d37bd26dfd2b7967e086e159b0c583
conformal-only__ood-severity__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50012.json,1,look-twice.episode/v4,conformal-only,ood-severity,50012,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.398032272442745,b1232053effd4962db70880d2707d5f34703d8e8892a81d222ddb3888361b8f6
conformal-only__ood-severity__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50013.json,1,look-twice.episode/v4,conformal-only,ood-severity,50013,completed,,,False,True,False,False,,False,,False,,0.22454427083333328,blocked,"[""blocked""]",1,0,5.590243427331527,2a0d2a0e24a3c585bd90b2384bb0f7b5cbdcb85db820524f90e01a6120cc0877
conformal-only__ood-severity__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50014.json,1,look-twice.episode/v4,conformal-only,ood-severity,50014,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.9479148915317253,db7aff13a29d0cd841eb467aa6f64e429ba3e9876aac1f2e996d9e111d3ec0a2
conformal-only__ood-severity__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50015.json,1,look-twice.episode/v4,conformal-only,ood-severity,50015,completed,,,False,False,False,False,,False,,False,,0.07763745460374849,blocked,"[""blocked""]",1,0,2.7174646583380966,319f055329bb6882ee6814b895b95de22af908da694f082a69d272ccb088769e
conformal-only__ood-severity__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50016.json,1,look-twice.episode/v4,conformal-only,ood-severity,50016,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,cde69e448fd60475bfeb6ca63d8486ce39e0fa6a2440709f03c885014c37cf15
conformal-only__ood-severity__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50017.json,1,look-twice.episode/v4,conformal-only,ood-severity,50017,completed,,,False,False,False,False,,False,,False,,0.09864075500803715,blocked,"[""blocked""]",1,0,2.827183320971675,8f5ad4b8b9ee72159ca69a2c1947b12287d724e14ed3221e8e97729785bac3ff
conformal-only__ood-severity__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50018.json,1,look-twice.episode/v4,conformal-only,ood-severity,50018,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,7.381041027300136,bb4ffe8be0f6d4077dc6b2ff08b4eb35fa8b79a36608fce684d46a39dce75479
conformal-only__ood-severity__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__ood-severity__seed-50019.json,1,look-twice.episode/v4,conformal-only,ood-severity,50019,completed,,,False,False,False,False,,False,,False,,0.20481770833333335,blocked,"[""blocked""]",1,0,2.7284236586172326,e7b638eb923732a333d921b6cc5fe02844d2f8a07182776d6919836acc7bd07e
conformal-only__pose-calibration-drift__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50000.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50000,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,4331af15bad918eb0f3c5ca5d41341608ac09684c0962ced93e87db63e727f94
conformal-only__pose-calibration-drift__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50001.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50001,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,3.9809146046091985,c2064bff989bc3b793e14bb18541daa1ea5f14a6bb8ba846b4980f64aaf81bfc
conformal-only__pose-calibration-drift__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50002.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50002,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,54384ee29d104236e3d61f92308d72d544d371518abc3242cfcad7c2e86a9ca6
conformal-only__pose-calibration-drift__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50003.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50003,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,4.024914325360174,4ac66f99e69305a829938c14ac56f650132e2ca37e71de4e11c9a7b216496dec
conformal-only__pose-calibration-drift__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50004.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50004,completed,,,False,False,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,3.420012150048763,2fdab3de7067346bd617986ddcee09cc082d1abee59090588dc1c17e9de5e3c9
conformal-only__pose-calibration-drift__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50005.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50005,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,3.9809146046091985,b208a7eb7f6df7a3c68a1844c153dbca3d506cb9cd2906c7ea24ebf57dbf9ec8
conformal-only__pose-calibration-drift__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50006.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50006,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,35127fe07bb6f951ac3ff2fd2e48509a781fe7345f592d152ab3dbe684236902
conformal-only__pose-calibration-drift__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50007.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50007,completed,,,False,True,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,5.590243427331527,b79df7282fc42db560b97a5dbc007cf9d3fb95a69baec76c46b488cb117d6548
conformal-only__pose-calibration-drift__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50008.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50008,completed,,,False,False,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,3.6839244219065046,d9ad00453ac8c2ac2e23b44a8ea5ec8ebf9475630283d628277238a7146ac251
conformal-only__pose-calibration-drift__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50009.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50009,completed,,,False,True,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,5.590243427331527,18069c08575a8ee564a710735b1f7e4025e7c34b3ffa661275a5971cf97dd42a
conformal-only__pose-calibration-drift__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50010.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50010,completed,,,False,False,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,3.5409492152511084,bee16738fb36f68b28743ef0604d44d75c821527f20f6f7564524e59b8b2510a
conformal-only__pose-calibration-drift__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50011.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50011,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,2.772292467326258,4d718591131653956ec73e42a58f37e1e87a1e17698e4ed4f56a2f65445fbe37
conformal-only__pose-calibration-drift__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50012.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50012,completed,,,False,False,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,3.398032272442745,08c0ad9f07e93726a194b5d94d4570f6b23b2fade31fa3711d58331fe9a494eb
conformal-only__pose-calibration-drift__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50013.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50013,completed,,,False,True,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,5.590243427331527,91282418e7386abcec0817b96672b473115f4fe0bbacb5841ec953af8d2f6a12
conformal-only__pose-calibration-drift__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50014.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50014,completed,,,False,False,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,3.9479148915317253,8f87858cfda895abcbf43c8d5830d05773719c7ed60c54e0d79fa54ded244182
conformal-only__pose-calibration-drift__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50015.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50015,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,2.7174646583380966,fc876bfec48793b4955733d940b9aaecaedf172ac0e651cd4900852698eb7ee5
conformal-only__pose-calibration-drift__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50016.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50016,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,176f3151f72f26653021bfafb34360f05e6e2352509a06b4f7c78b98ee52134f
conformal-only__pose-calibration-drift__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50017.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50017,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,2.827183320971675,8baddcb6f92bd6b180d5c22182cfb59e7c090ecaed1012c0f82a034055f11700
conformal-only__pose-calibration-drift__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50018.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50018,completed,,,False,True,True,False,,False,,False,,,clear,"[""clear"",""blocked""]",1,0,7.381041027300136,bbddad83177e7723819534b7c2438df59111d19edfb1477b0a39c1c354bd3241
conformal-only__pose-calibration-drift__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__pose-calibration-drift__seed-50019.json,1,look-twice.episode/v4,conformal-only,pose-calibration-drift,50019,completed,,,False,False,False,False,,False,,False,,,blocked,"[""clear"",""blocked""]",1,0,2.7284236586172326,9941add1ac0800d38687847c97a1a0425df72cc1898083f9296c646e84d5ebd5
conformal-only__shared-occlusion__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__shared-occlusion__seed-50000.json,1,look-twice.episode/v4,conformal-only,shared-occlusion,50000,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,e4b515a7b0680364eabddb57798c71be6d242b89902f69f8c297d176f5b37d38
conformal-only__shared-occlusion__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__shared-occlusion__seed-50001.json,1,look-twice.episode/v4,conformal-only,shared-occlusion,50001,completed,,,False,False,False,False,,False,,False,,0.5,blocked,"[""clear"",""blocked""]",1,0,3.9809146046091985,7d8df023146b9192146940c9c1507479fbfd1a815c0fa1a5e5381a647544c2ee
conformal-only__shared-occlusion__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__shared-occlusion__seed-50002.json,1,look-twice.episode/v4,conformal-only,shared-occlusion,50002,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,cabd40261b644c10bc68d8b4e4034680a61e10bb0dc1eb9d64b28e6b0e720005
conformal-only__shared-occlusion__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__shared-occlusion__seed-50003.json,1,look-twice.episode/v4,conformal-only,shared-occlusion,50003,completed,,,False,False,False,False,,False,,False,,0.5,blocked,"[""clear"",""blocked""]",1,0,4.024914325360174,e48128e0391b75fb4ae3c4bd0249cf281da40b675a00694602f6610ea6ba71a6
conformal-only__shared-occlusion__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__shared-occlusion__seed-50004.json,1,look-twice.episode/v4,conformal-only,shared-occlusion,50004,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.420012150048763,eb522bda2618b8f7949b52b9faa265c4acf87eeef35b88a21aff13c21630c136
conformal-only__shared-occlusion__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__shared-occlusion__seed-50005.json,1,look-twice.episode/v4,conformal-only,shared-occlusion,50005,completed,,,False,False,False,False,,False,,False,,0.5,blocked,"[""clear"",""blocked""]",1,0,3.9809146046091985,d889bc9250e04258198aaddee8b21bbea9a28adbdb78d9b538f5438f00eba70b
conformal-only__shared-occlusion__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__shared-occlusion__seed-50006.json,1,look-twice.episode/v4,conformal-only,shared-occlusion,50006,completed,,,False,True,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,5.590243427331527,f21e2b73a00db1197913d16c82e171dcbef58d2983814de7856a92920785ae46
conformal-only__shared-occlusion__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__shared-occlusion__seed-50007.json,1,look-twice.episode/v4,conformal-only,shared-occlusion,50007,completed,,,False,True,False,False,,False,,False,,0.5,blocked,"[""clear"",""blocked""]",1,0,5.590243427331527,5e0b9a2dc653354f0cc6c48747591f31b877c099d1f3c5247b2bd1c3338e5c4c
conformal-only__shared-occlusion__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__shared-occlusion__seed-50008.json,1,look-twice.episode/v4,conformal-only,shared-occlusion,50008,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.6839244219065046,09ebf0d9a5bf951ffa76b95318888db456768383f9663c7400c404f0469c0f7e
conformal-only__shared-occlusion__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__shared-occlusion__seed-50009.json,1,look-twice.episode/v4,conformal-only,shared-occlusion,50009,completed,,,False,True,False,False,,False,,False,,0.5,blocked,"[""clear"",""blocked""]",1,0,5.590243427331527,1c2f79a31d7536ae609a225cbf5277822e9de40d9f9445bc86a2fb0338440ab0
conformal-only__shared-occlusion__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/conformal-only__shared-occlusion__seed-50010.json,1,look-twice.episode/v4,conformal-only,shared-occlusion,50010,completed,,,False,False,True,False,,False,,False,,0.5,clear,"[""clear"",""blocked""]",1,0,3.5409492152511084,a7e5b5e4f4d2bcb1cd7dc6ae30595eef5cfc3db36687313154813f5c8e96c3d7
